read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
2544969,batch01,54.0,54.0,2,2,2,413,Cmip,1
2544981,batch01,59.5,60.0,1,4,2,699,Gm34730;Micu3,2
2544987,batch04,39.0,51.0,1,5,2,825,Dlc1;Prag1,2
2545082,batch01,60.0,60.0,3,3,3,583,Mtmr3;Prkn,2
2545213,batch04,22.333333333333332,7.0,2,3,2,479,Gm38875;Gm7233,2
2545376,batch04,48.666666666666664,60.0,2,3,3,629,Mrps35;Smim7,2
2545425,batch03,27.2,31.0,5,5,5,856,Chl1;Sptlc1,2
2545465,batch03,60.0,60.0,2,2,2,303,Esrp1;Rab40c,2
2545669,batch01,39.5,40.0,2,4,2,631,Rpn2;Txnrd2,2
2545739,batch03,51.0,60.0,1,3,2,587,Ppfibp1,1
2545747,batch04,46.75,60.0,3,4,4,678,Cul1;Caln1;Top1;Scrn1,4
2545757,batch03,44.0,44.0,1,2,2,288,Ralgps1,1
2545881,batch03,35.5,35.5,1,2,2,377,Syn2,1
2545914,batch01,60.0,60.0,2,2,2,426,Rftn2,1
2545972,batch04,25.4,25.0,4,5,4,759,Fhip2a;Chl1;Gm37745,3
2546033,batch03,60.0,60.0,1,2,2,420,Cdyl2,1
2546086,batch03,60.0,60.0,2,2,2,375,Slc39a11;Gm45895,2
2546090,batch03,33.5,36.5,3,4,4,773,Rap1gap2;Top3a,2
2546384,batch04,23.333333333333332,10.0,2,3,3,412,Magea2;Pcca;Erc2,3
2546547,batch02,41.75,43.5,1,4,2,549,Far2,1
2546571,batch04,25.0,25.0,3,3,3,394,St6galnac3,1
2546583,batch03,40.0,60.0,3,3,3,638,Slc25a26,1
2546695,batch04,48.25,60.0,2,4,3,707,Tex2;D030025E07Rik;Tmc6,3
2546715,batch02,32.0,33.5,1,4,3,688,4921524J17Rik,1
2546729,batch04,37.5,37.5,2,2,2,301,Gm11033;Ptpro,2
2546742,batch02,48.666666666666664,54.0,2,3,3,553,Ccdc88a;Crlf1,2
2546758,batch03,30.0,30.0,3,4,4,630,Slc39a11;Myo3b,2
2546771,batch01,54.666666666666664,60.0,2,3,3,682,Gm45332,1
2546780,batch04,60.0,60.0,2,2,2,616,Crk,1
2546839,batch01,39.0,39.0,2,2,2,332,Gm20465,1
2546843,batch04,60.0,60.0,2,2,2,392,Cdyl2,1
2546889,batch04,1.5,1.5,1,2,2,434,Gm3563;Vmn2r43,2
2546916,batch01,7.75,5.5,3,4,3,665,Hivep2,1
2546990,batch04,51.857142857142854,60.0,1,7,2,1065,Rec114,1
2547051,batch03,60.0,60.0,3,3,3,556,Ccdc91;Zfp385b,2
2547066,batch04,60.0,60.0,2,2,2,813,Pdpn;Tmem132d,2
2547088,batch01,30.5,30.5,2,2,2,489,Lin54,1
2547106,batch01,30.5,30.5,2,2,2,290,Capzb,1
2547290,batch04,11.0,10.0,3,3,3,494,Iqcm;Adam1a,2
2547329,batch03,51.0,60.0,2,3,2,460,Cntn5;Fam149a,2
2547380,batch04,60.0,60.0,2,4,2,700,Itgb1,1
2547465,batch01,60.0,60.0,2,3,2,649,Usp29,1
2547467,batch04,33.25,36.5,2,4,4,934,Vmn2r42;Vmn2r32,2
2547512,batch03,11.5,5.5,3,4,4,552,Sp140l2;Sdk2,2
2547522,batch03,60.0,60.0,1,4,3,613,Irx6;Gm30605,2
2547549,batch01,48.0,60.0,1,4,2,565,Poln;Tacc3,2
2547704,batch02,27.0,22.5,4,4,4,645,Zfp800;Iqsec2;Arid1b,3
2547719,batch03,60.0,60.0,3,3,3,604,Ralgps1;Gm15046,2
2547796,batch04,31.0,25.5,3,6,3,696,Etl4;Rpl11,2
2547833,batch01,60.0,60.0,1,2,2,391,Utp4,1
2547925,batch03,47.0,60.0,2,4,2,664,Mapk1,1
2547941,batch04,51.0,51.0,2,2,2,443,Colgalt2;Rptor,2
2547981,batch03,40.333333333333336,37.0,3,3,3,533,Pip4k2a,1
2547990,batch01,24.8,26.0,4,5,4,670,Stard13;Sox5;Cep70,3
2548188,batch01,21.0,27.0,2,3,3,347,Hapln2,1
2548349,batch01,29.75,29.0,4,4,4,794,Gm33838;Atf6,2
2548442,batch04,24.75,19.0,4,4,4,936,Disc1;Lamc1,2
2548492,batch01,51.5,51.5,2,2,2,325,Vwa3b,1
2548564,batch01,41.333333333333336,60.0,3,3,3,689,Ube2l3,1
2548654,batch03,21.0,11.5,4,4,4,633,Poln,1
2548720,batch04,35.666666666666664,36.0,2,3,2,600,Gm20518;Spred2,2
2548741,batch02,60.0,60.0,2,2,2,337,Slc38a9;Cntn4,2
2548773,batch04,8.75,6.0,3,4,3,745,Adgrg1;Ift122,2
2548827,batch04,55.5,60.0,3,4,3,661,Trim66,1
2548910,batch01,60.0,60.0,2,2,2,382,Msi2,1
2548983,batch03,60.0,60.0,2,2,2,426,Exoc4,1
2549046,batch03,14.2,1.0,5,5,5,838,Pgm5,1
2549099,batch04,53.4,60.0,1,5,3,906,Atp2b2;Atg7,2
2549150,batch04,60.0,60.0,2,3,2,587,Slc2a9,1
2549320,batch03,27.0,24.0,3,4,3,778,Pla2g10;Fndc3b,2
2549339,batch03,41.6,60.0,2,5,2,799,Gm56807,1
2549350,batch02,50.4,60.0,1,5,2,1122,St6galnac5;St6galnac3,2
2549406,batch04,45.5,45.5,1,2,2,517,Dok1;Rad52,2
2549435,batch01,60.0,60.0,2,3,2,579,Tpd52;Nr2c2,2
2549441,batch04,43.75,49.0,2,4,3,605,G930045G22Rik;Platr4;Hibadh,3
2549453,batch04,55.0,55.0,2,2,2,412,Bend7;Gmcl1,2
2549552,batch01,60.0,60.0,2,2,2,338,Agt;Syn2,2
2549653,batch04,20.333333333333332,1.0,3,3,3,493,Zfp97,1
2549681,batch04,43.0,43.0,2,2,2,464,Mdga2;Abhd3,2
2549744,batch03,60.0,60.0,1,2,2,372,Gm45904;Csmd1,2
2549748,batch03,57.0,60.0,1,5,3,829,Smg6;Ehbp1,2
2549808,batch01,28.666666666666668,25.0,2,3,3,522,Mthfd2;Dync1i1,2
2549830,batch03,31.75,32.0,3,4,4,504,Hemgn,1
2549856,batch03,49.0,60.0,1,5,2,898,Gm44788;Nrg1,2
2549875,batch03,56.666666666666664,60.0,2,3,2,762,Usp29;Mindy2,2
2549915,batch03,41.0,41.0,2,2,2,293,Wnk2;Mthfsd,2
2549926,batch01,46.5,46.5,1,2,2,353,Gm35021,1
2549978,batch01,28.0,21.0,2,3,2,626,Ppp1r11;Cdh13,2
2549982,batch01,38.333333333333336,32.0,2,3,2,426,Nrg1,1
2550076,batch01,13.666666666666666,1.0,3,3,3,788,Snhg14,1
2550095,batch01,55.0,55.0,2,2,2,457,Gm20708,1
2550127,batch01,57.333333333333336,60.0,2,6,3,1078,Etl4;Rnf150;Gm38590,3
2550228,batch01,53.5,53.5,2,2,2,321,Unc5d;Fermt2,2
2550260,batch01,40.666666666666664,53.0,3,3,3,392,Gm47465;Stx8;Grk4,3
2550294,batch01,60.0,60.0,1,5,2,832,Tspoap1;Pgs1;Dnah17,3
2550317,batch04,60.0,60.0,2,2,2,380,Gm31243;Erc2,2
2550359,batch04,49.5,49.5,2,2,2,322,Sgms2;Map3k14,2
2550360,batch01,41.0,51.5,2,4,3,615,Cpeb4;Gm33053;Neo1;Gm47271,4
2550371,batch04,60.0,60.0,2,2,2,394,Inpp5k,1
2550408,batch01,36.0,42.0,3,3,3,456,Ech1,1
2550598,batch03,60.0,60.0,2,2,2,350,Evi2,1
2550640,batch01,48.0,60.0,3,3,3,690,Vmn1r-ps114,1
2550666,batch03,41.333333333333336,60.0,2,3,2,637,Klhl3;Snd1,2
2550714,batch04,25.5,20.5,2,4,2,714,Klhl3;Rab11fip5,2
2550808,batch03,43.333333333333336,60.0,3,3,3,487,C230014O12Rik;Ankle2,2
2550816,batch01,60.0,60.0,3,3,3,522,Hmgb1;Creb5;Fpgs,3
2550865,batch03,40.0,60.0,3,3,3,481,Gm15788,1
2550993,batch04,34.0,41.0,3,3,3,575,Tenm3,1
2551042,batch04,49.666666666666664,60.0,2,3,2,592,Wrn,1
2551083,batch01,60.0,60.0,2,2,2,411,Mob1a;AI115009,2
2551128,batch03,60.0,60.0,5,5,5,924,Dapp1;Vwa8;Gm18774,3
2551160,batch01,35.5,35.5,2,2,2,284,Dclk2,1
2551184,batch01,60.0,60.0,2,2,2,489,Kcnd3,1
2551223,batch01,48.75,54.5,1,4,3,583,Tacr1;Trim24,2
2551318,batch04,32.25,31.0,4,4,4,576,Gm56935;Dpep2;Gm48699,3
2551324,batch04,22.75,22.5,3,4,3,491,Zfp987;Ppm1e;Gm48699,3
2551638,batch01,35.333333333333336,46.0,2,3,3,418,Dner;Mrpl15,2
2551975,batch03,30.666666666666668,32.0,4,6,4,1130,Prkcz,1
2552020,batch03,30.5,30.5,4,4,4,1148,Prkca,1
2552045,batch01,41.333333333333336,60.0,1,3,2,508,Gm1965,1
2552072,batch04,45.75,60.0,2,4,2,722,Sh2d6;Reck,2
2552096,batch04,60.0,60.0,1,2,2,378,Wnt7a;Kbtbd12,2
2552105,batch01,47.333333333333336,57.0,2,3,2,413,Tanc2;Gm26728,2
2552119,batch04,35.875,40.0,5,8,6,1203,Chl1;Gm36840;Frmd4b,3
2552144,batch04,47.5,47.5,2,2,2,516,Zdhhc2;Pgm5,2
2552199,batch01,30.5,30.5,1,2,2,323,Mkln1,1
2552318,batch04,47.333333333333336,50.0,2,3,2,423,Lmx1b;Tgfa,2
2552364,batch04,51.5,57.0,3,4,3,751,Rnft2,1
2552392,batch03,46.5,46.5,2,2,2,470,Pals2;3300005D01Rik,2
2552400,batch01,42.5,42.5,2,2,2,337,Tmem132d,1
2552432,batch04,38.5,38.5,1,2,2,541,Itpr2,1
2552553,batch01,60.0,60.0,3,3,3,502,Mybpc1;Tbxas1,2
2552597,batch04,36.0,38.0,2,3,3,611,Kpna1;Aadacl4fm4;Gm49521,3
2552624,batch04,38.5,46.5,1,4,2,520,Asb3,1
2552671,batch04,56.0,56.0,2,2,2,312,Zfp97;Agps,2
2552683,batch04,43.333333333333336,60.0,2,3,2,426,Cfap210,1
2552695,batch03,20.333333333333332,1.0,3,3,3,474,Gm2427;Syt6;Gm14392,3
2552776,batch03,50.333333333333336,56.0,2,3,2,384,Ints8;Pdgfrl,2
2552821,batch04,43.0,60.0,1,3,2,418,Myo3b,1
2553096,batch04,26.0,17.0,2,3,3,648,Hectd4;Ptcd1,2
2553199,batch03,51.333333333333336,60.0,2,3,3,529,Vmn1r2,1
2553467,batch04,24.4,1.0,3,5,4,790,Chl1;Srgap3,2
2553548,batch04,16.2,10.0,4,5,4,793,C330002G04Rik,1
2553580,batch01,40.333333333333336,60.0,2,3,3,779,Dapp1;Chl1;Gm18716,3
2553617,batch03,52.0,52.0,2,2,2,387,Ric1,1
2553623,batch04,18.666666666666668,15.0,2,3,2,438,Aak1;Tnni3k,2
2553689,batch01,24.666666666666668,13.0,2,3,2,658,Flg2,1
2553725,batch03,42.0,42.0,1,2,2,460,Sox2ot;Tnik,2
2553805,batch03,28.0,23.0,2,3,3,504,Gm15527;Gm42775,2
2553819,batch04,46.75,60.0,3,4,3,697,Plxna4,1
2553824,batch04,60.0,60.0,2,2,2,380,Mrps21,1
2553844,batch01,60.0,60.0,2,2,2,348,Chpt1;Ipo8,2
2553860,batch03,42.333333333333336,60.0,2,3,2,630,Cyp20a1;Gm35417,2
2553862,batch04,60.0,60.0,1,5,3,832,Kcna1;Add2;Dysf,3
2553863,batch01,20.666666666666668,1.0,2,3,3,517,Grin2b;Galnt9;1700012J15Rik,3
2553877,batch01,51.0,51.0,1,2,2,351,Mob1a;Exoc6b,2
2553879,batch04,49.75,60.0,2,4,2,574,Gm43154;Tjp2;Gm13848,3
2553891,batch04,60.0,60.0,2,2,2,425,St8sia1;Cep112,2
2553893,batch01,45.0,60.0,2,3,3,542,Creb5;1500004A13Rik;Bcat1,3
2553927,batch04,24.6,1.0,3,5,3,854,Tbxas1,1
2553930,batch04,24.333333333333332,11.0,1,3,2,350,Pole4;M1ap,2
2553944,batch03,60.0,60.0,1,2,2,350,Snd1,1
2554018,batch03,60.0,60.0,2,2,2,374,Hsf2bp;Chchd6,2
2554301,batch01,60.0,60.0,2,3,2,501,Gm15457;F830212C03Rik;Pdzd2,3
2554324,batch04,60.0,60.0,1,2,2,419,Grin2a;Litaf,2
2554379,batch04,47.25,48.5,3,4,3,911,Taok1,1
2554410,batch04,29.2,23.0,5,5,5,928,Adcy5;Cacna1a;Gm9077,3
2554436,batch03,60.0,60.0,2,2,2,415,Rusc2;Rptor,2
2554449,batch01,60.0,60.0,2,2,2,360,Lmod3;Ehbp1,2
2554462,batch01,45.0,60.0,2,4,3,733,Sertad2,1
2554465,batch04,44.2,60.0,2,5,2,1637,Cfap36;Eml6,2
2554527,batch04,58.666666666666664,60.0,3,3,3,454,Gm49387;Gm21988;Myo9a,3
2554940,batch01,35.0,35.0,2,2,2,284,Mast4;Gpr160,2
2555035,batch01,60.0,60.0,2,2,2,526,Or2y1e;Atf6,2
2555056,batch01,41.333333333333336,60.0,1,3,2,455,Plb1,1
2555124,batch04,60.0,60.0,2,2,2,606,Tmem131,1
2555190,batch03,60.0,60.0,2,2,2,337,Dpp6,1
2555219,batch01,40.333333333333336,60.0,3,3,3,423,Dgki;Gm49355,2
2555347,batch04,47.0,47.0,2,2,2,358,Nme9;Smg6,2
2555374,batch03,35.5,35.5,2,2,2,344,Myo1e;Mfhas1,2
2555388,batch01,0.5,0.5,2,2,2,336,Snhg14,1
2555409,batch01,30.333333333333332,26.0,1,3,3,524,Zfhx3,1
2555458,batch01,27.666666666666668,22.0,3,3,3,867,Zcchc14,1
2555512,batch01,23.0,23.0,2,2,2,327,Kdm7a;Nrg1,2
2555513,batch02,36.5,36.5,1,2,2,428,Tbxas1,1
2555537,batch03,43.25,56.0,3,4,3,676,Tbc1d9;Chl1,2
2555548,batch01,49.0,56.0,1,3,2,460,Ap1m1;Frem3,2
2555553,batch03,60.0,60.0,2,3,2,798,Psd3,1
2555554,batch01,60.0,60.0,1,2,2,440,Inpp4b;Jph3,2
2555571,batch04,53.5,60.0,1,4,2,572,Wwtr1,1
2555577,batch04,45.333333333333336,60.0,1,3,2,526,Fam149a,1
2555651,batch04,53.5,60.0,1,4,2,786,Tango6;Zfhx3,2
2555906,batch04,32.111111111111114,36.0,2,9,2,901,Bicd2;Gm38416,2
2555969,batch04,33.6,47.0,4,5,4,773,Bean1;Tgfa,2
2555978,batch03,60.0,60.0,2,2,2,390,Iffo1;Gm43785,2
2556076,batch04,60.0,60.0,3,3,3,543,Capn12,1
2556090,batch01,48.2,60.0,4,5,5,999,Csmd1;Skint5,2
2556185,batch03,33.75,37.0,4,4,4,597,Uspl1;Pard3,2
2556257,batch03,40.333333333333336,60.0,2,3,3,548,Pigk,1
2556318,batch01,44.666666666666664,48.0,3,3,3,685,Rptor;Shroom3,2
2556454,batch03,48.0,48.0,2,2,2,406,Drd1,1
2556499,batch04,20.666666666666668,1.0,3,3,3,393,Uso1;Gm51425,2
2556549,batch01,25.25,17.5,4,4,4,629,Arhgef28,1
2556955,batch03,43.333333333333336,60.0,3,3,3,561,Stra6;Nrp1,2
2557172,batch04,35.8,33.0,4,5,4,622,Sox2ot;Chl1,2
2557176,batch01,36.666666666666664,50.0,3,3,3,437,Gse1,1
2557222,batch03,60.0,60.0,2,2,2,400,Uvssa;Arhgef18,2
2557253,batch03,58.2,60.0,1,5,2,840,Csmd1;Iqcm,2
2557308,batch04,60.0,60.0,1,2,2,389,Banp,1
2557351,batch04,14.0,11.0,3,5,3,938,Snd1,1
2557405,batch04,53.0,53.0,2,2,2,370,Ninj2;Thrb,2
2557526,batch04,40.5,48.0,3,4,3,648,Ptpro,1
2557550,batch02,44.0,60.0,1,3,2,620,Adgrl1;Piezo1,2
2557553,batch03,39.25,48.0,4,4,4,571,Chl1;Baiap2;Jak3,3
2557599,batch01,21.333333333333332,22.0,3,3,3,405,Plpp1;Lamc1;Gm33838,3
2557661,batch04,26.0,18.0,3,3,3,578,Ptpn11;Ccdc7a;Gm33838,3
2557690,batch01,43.0,55.5,3,4,4,746,Grin2b;Tnip3;Anks1,3
2557965,batch03,11.0,13.0,3,3,3,538,Oxr1,1
2558077,batch04,60.0,60.0,1,2,2,363,Fam81a,1
2558079,batch04,60.0,60.0,1,4,2,872,Nlrp1a;Rabep1,2
2558205,batch03,26.5,22.5,4,4,4,674,Il1rapl2;Unc5d;Ccdc146,3
2558247,batch04,25.333333333333332,16.0,2,3,3,576,Tex45,1
2558476,batch03,22.333333333333332,7.0,3,3,3,357,Wdpcp,1
2558500,batch03,22.666666666666668,19.0,3,3,3,694,Galns,1
2558572,batch04,51.18181818181818,60.0,1,11,2,1606,Myo1d;Sdk2,2
2558608,batch04,26.0,12.0,3,3,3,420,Tmem150c;Fam178b,2
2558655,batch01,40.0,60.0,3,3,3,480,Faf1,1
2558677,batch01,25.0,15.0,3,3,3,518,Srl;Ermardl1,2
2558753,batch01,25.5,21.0,4,4,4,538,Phka1;Lrba,2
2558867,batch04,60.0,60.0,1,3,3,461,Col23a1;Gpatch8;Acsl6,3
2558905,batch04,10.75,5.5,3,4,3,675,Adam9,1
2558920,batch01,60.0,60.0,2,2,2,481,Ccdc42,1
2558976,batch02,42.2,60.0,3,5,3,824,Arhgap10;Siah3,2
2559014,batch04,30.0,30.0,3,4,3,632,4930556N13Rik;Nrg1,2
2559054,batch01,33.666666666666664,40.0,3,3,3,501,Nr3c1,1
2559080,batch01,60.0,60.0,2,2,2,348,Pkd1l1,1
2559137,batch04,33.666666666666664,41.0,3,3,3,508,Grin2a,1
2559218,batch01,60.0,60.0,2,2,2,461,Spns3;Zfhx3,2
2559340,batch03,19.666666666666668,21.0,3,3,3,702,Slc44a3;Bcl6b,2
2559393,batch03,35.0,40.0,3,4,3,697,Tbx10,1
2559540,batch01,40.333333333333336,60.0,3,3,3,592,Rit2;Ehd2,2
2559654,batch01,39.333333333333336,49.0,3,3,3,394,Gm28053;H60c;Fnd3c2,3
2559656,batch03,19.75,9.5,3,4,3,637,Pkd1l3,1
2559665,batch01,54.25,60.0,3,4,3,669,Frmd4a,1
2559693,batch03,20.333333333333332,1.0,2,3,3,503,Myo1e,1
2559773,batch03,47.333333333333336,44.0,3,3,3,533,C87436;Zfr,2
2559953,batch01,39.25,48.0,4,4,4,640,Zfp704,1
2560075,batch04,26.333333333333332,18.0,3,3,3,552,Gm45083,1
2560192,batch01,22.0,3.0,4,5,4,658,Wdr17;Cnst,2
2560277,batch01,21.333333333333332,4.0,4,6,5,800,Gm45488,1
2560380,batch01,20.25,10.5,4,4,4,618,Gm20488;Zmat5,2
2560402,batch01,40.333333333333336,60.0,3,3,3,618,Fhip1a,1
2560691,batch01,47.333333333333336,60.0,3,3,3,411,Vwce,1
2560695,batch03,52.5,60.0,2,4,2,679,Platr25,1
2560711,batch01,49.0,60.0,1,3,2,565,Marf1;Parn,2
2560780,batch01,8.0,1.0,2,3,3,531,9130019P16Rik,1
2560849,batch04,41.666666666666664,60.0,1,3,2,530,Cyp4f39;Notch3,2
2560888,batch01,16.75,15.5,1,4,2,461,Jazf1,1
2560891,batch03,36.5,36.5,1,2,2,449,Atp2b2,1
2560892,batch02,60.0,60.0,3,3,3,537,Arhgef28,1
2560947,batch01,37.666666666666664,40.0,1,3,2,548,Selenbp1,1
2560965,batch04,25.0,19.5,4,4,4,512,Chl1;Csmd1;Wdr4,3
2560967,batch04,49.666666666666664,60.0,2,3,2,491,Rap1gds1;Maea,2
2561014,batch03,60.0,60.0,2,2,2,329,Ccdc88a;Gm20755,2
2561205,batch03,32.25,34.0,4,4,4,656,Usp43;Chl1,2
2561313,batch01,39.666666666666664,57.0,3,3,3,623,Gm9929;Pik3ap1,2
2561481,batch01,32.5,32.5,2,2,2,443,Atp2b2,1
2561494,batch04,22.2,12.0,3,5,3,1183,Gm45866,1
2561503,batch04,26.75,20.0,4,4,4,577,Il1rapl1;Nrg1,2
2561569,batch01,44.0,44.0,2,2,2,440,Gm21992;Rubcn,2
2561576,batch01,50.333333333333336,60.0,2,3,2,440,Luc7l2;Fam114a1,2
2561594,batch01,55.5,55.5,2,2,2,355,Gm17216,1
2561611,batch04,13.5,10.0,3,4,4,505,Cyb5d2,1
2561624,batch03,49.0,60.0,1,3,2,510,Spaar,1
2561632,batch03,30.5,30.5,2,2,2,427,Dysf,1
2561657,batch01,60.0,60.0,1,2,2,481,Grin2b,1
2561684,batch03,38.0,51.0,1,3,2,588,Gm43950,1
2561718,batch01,60.0,60.0,2,3,2,623,Gm10067;Vamp1,2
2561816,batch04,19.0,7.5,3,4,4,715,Lama5;Il17ra,2
2562056,batch02,29.0,11.0,3,7,3,892,Wwox;Usp14,2
2562067,batch03,34.5,34.5,2,2,2,342,Septin9,1
2562128,batch04,60.0,60.0,2,2,2,448,Rnf130,1
2562158,batch04,40.333333333333336,60.0,3,3,3,555,Grin2a,1
2562205,batch01,28.75,24.5,2,4,3,720,Cfap52;Lrrc74b,2
2562286,batch03,60.0,60.0,2,2,2,402,Qtrt2;Etv3l,2
2562333,batch01,40.333333333333336,60.0,3,3,3,508,Ccdc192,1
2562398,batch01,46.6,60.0,2,5,5,799,Gm11033,1
2562422,batch01,13.0,1.0,4,5,4,793,Gm13849,1
2562612,batch01,30.25,30.5,4,4,4,807,Sec61a2,1
2562677,batch01,60.0,60.0,2,2,2,313,Gm23376,1
2562828,batch02,30.75,31.5,3,4,3,700,Smyd3;Gm44525,2
2562873,batch03,2.25,2.5,3,4,3,608,Ppp1cb;Arhgap26,2
2562930,batch01,16.0,8.0,3,5,4,743,Rimklb;9530026P05Rik,2
2562953,batch04,28.0,26.0,3,5,4,829,Dysf;Ano2,2
2563006,batch03,60.0,60.0,2,2,2,720,Gm14461,1
2563198,batch04,48.2,60.0,1,5,2,1052,Gm55331;Gm45740,2
2563233,batch04,30.25,30.0,4,4,4,608,Sez6,1
2563287,batch04,40.0,59.0,3,3,3,495,Dusp16;Gm45341,2
2563370,batch01,37.0,41.5,4,6,5,855,Greb1l;Pla2g2f;Jazf1,3
2563704,batch01,24.333333333333332,8.0,2,3,2,467,Mecom,1
2563748,batch03,40.0,60.0,3,3,3,533,Nek1,1
2563759,batch04,45.25,60.0,3,4,3,869,Slc9a1,1
2563802,batch03,60.0,60.0,2,2,2,350,Emp2,1
2563865,batch04,58.0,60.0,1,3,2,547,Gm6288,1
2563974,batch03,60.0,60.0,2,3,2,555,Cacna2d4;Stoml2,2
2564076,batch04,38.833333333333336,55.5,3,6,3,703,5730522E02Rik;Dgki,2
2564078,batch04,40.0,60.0,2,3,3,406,Nlk,1
2564165,batch01,41.0,37.0,2,3,2,539,Rps23rg1;Cntn4,2
2564188,batch01,40.0,60.0,3,3,3,538,Lrig1,1
2564213,batch01,52.0,60.0,1,3,2,536,Fbxl20,1
2564221,batch01,32.0,32.5,2,4,2,659,Mtmr14;Ilrun,2
2564231,batch03,50.333333333333336,60.0,1,3,2,455,Erc1;Gmcl1,2
2564246,batch03,51.333333333333336,60.0,2,3,2,522,Akr1d1;Zmat4,2
2564567,batch04,20.833333333333332,3.0,3,6,4,827,Hepacam2;Chl1;Arhgef28,3
2564617,batch03,60.0,60.0,2,2,2,550,Unc5cl,1
2564779,batch03,41.75,53.0,4,4,4,844,Oxr1;Foxp3,2
2564977,batch04,40.333333333333336,60.0,3,3,3,401,Pcnt,1
2565002,batch04,30.666666666666668,32.0,3,3,3,530,Tenm4;Cpe,2
2565005,batch03,30.0,30.0,3,4,4,752,Plekhg1,1
2565086,batch01,56.0,60.0,3,3,3,488,Oxr1,1
2565267,batch01,39.666666666666664,55.0,3,3,3,604,Grin2a,1
2565274,batch03,33.5,33.5,2,2,2,294,Myo1e;Gm536,2
2565295,batch04,7.0,9.0,3,3,3,585,Megf10,1
2565385,batch01,60.0,60.0,2,2,2,362,Gm16057;Ralb,2
2565418,batch04,13.333333333333334,6.0,3,3,3,502,Mast4;Cep112,2
2565528,batch01,60.0,60.0,2,2,2,460,Chd9,1
2565557,batch04,55.333333333333336,60.0,2,3,3,473,Gm45740;Cap2;Zfp930,3
2565586,batch03,27.666666666666668,12.0,1,3,2,591,Tnks,1
2565737,batch01,60.0,60.0,2,3,3,777,Hivep2,1
2565759,batch04,34.333333333333336,37.5,2,6,3,815,Wwox;Adamts18,2
2565770,batch01,34.6,38.0,4,5,5,771,P2rx6;Cntn4,2
2565798,batch01,60.0,60.0,3,3,3,567,Agk;Npsr1;Ptprg,3
2565820,batch01,54.5,60.0,4,4,4,751,Npsr1;Agk;Ptprg,3
2565830,batch03,57.25,60.0,1,4,2,669,Pbrm1;Stab1,2
2565834,batch01,30.0,30.0,1,2,2,311,Gm5799;Gm35419,2
2565836,batch01,31.5,31.5,2,2,2,391,Aknad1;Cadps,2
2565893,batch04,13.75,9.0,3,4,4,901,Sntb2;Or2z8,2
2565969,batch02,38.0,45.5,3,4,3,784,Vstm2b;Bap1,2
2566047,batch01,23.0,15.0,3,3,3,338,Tm4sf19;Zfp78,2
2566148,batch01,24.25,18.0,3,4,3,635,Frmd4a,1
2566361,batch04,43.0,60.0,2,3,2,462,Crk,1
2566366,batch02,42.666666666666664,60.0,2,3,2,687,Exoc4,1
2566509,batch04,43.5,43.5,1,2,2,316,Adra1b,1
2566531,batch01,53.0,60.0,1,7,2,1150,Rasgef1c;Flt4,2
2566570,batch04,30.5,30.5,2,2,2,317,Smg6,1
2566627,batch01,46.8,60.0,5,5,5,817,Gstp2;Plcl1,2
2566850,batch03,60.0,60.0,2,2,2,386,Lrrc7,1
2566852,batch01,43.666666666666664,56.0,2,3,2,886,Nup210l,1
2566870,batch03,36.8,54.0,4,5,5,822,Usp3,1
2566874,batch04,16.75,10.5,2,4,2,501,Zzz3;Gm12092,2
2567105,batch03,43.0,60.0,2,3,2,495,Kif11,1
2567203,batch03,26.0,15.0,1,3,2,606,Arhgef18,1
2567294,batch01,60.0,60.0,2,2,2,535,Etl4;Smyd3,2
2567316,batch04,34.5,35.5,3,4,3,705,2600014E21Rik,1
2567425,batch01,45.0,45.0,2,2,2,333,Tspan5,1
2567431,batch04,47.333333333333336,60.0,3,3,3,373,Zgrf1,1
2567457,batch04,60.0,60.0,1,2,2,355,Zfp704;Dnajc5b,2
2567568,batch01,31.0,31.0,2,2,2,472,Myo3b,1
2567569,batch01,10.0,10.0,2,2,2,1011,Camk1d;Axin1,2
2567642,batch03,16.666666666666668,3.0,3,3,3,493,Cdh1;Csnk1d,2
2567714,batch01,60.0,60.0,2,2,2,470,Gm50306,1
2567754,batch04,40.666666666666664,52.0,2,3,2,396,Il33,1
2567909,batch01,60.0,60.0,2,2,2,333,Clcn4,1
2567941,batch03,56.75,60.0,4,4,4,638,Ptpro,1
2567982,batch04,42.333333333333336,60.0,2,3,2,680,Chmp5,1
2567998,batch01,20.333333333333332,1.0,3,3,3,435,Myo16,1
2568315,batch04,51.916666666666664,60.0,1,24,2,3358,Smyd1,1
2568458,batch01,60.0,60.0,1,2,2,482,Gm30551,1
2568554,batch04,27.666666666666668,25.5,3,6,4,761,Etl4;Adk,2
2568627,batch03,39.333333333333336,35.0,2,3,3,590,Sdhc;Ndufs2,2
2568693,batch01,28.333333333333332,22.0,2,3,2,455,1190005I06Rik;Asb3,2
2568743,batch03,60.0,60.0,1,2,2,386,Gm11639,1
2568772,batch01,40.333333333333336,60.0,3,3,3,493,Csgalnact1;Gm11639,2
2568795,batch01,25.75,21.5,3,4,3,608,Rgl1,1
2568818,batch04,14.0,11.5,4,4,4,495,Slc39a11;Etl4,2
2568863,batch04,9.0,4.5,4,4,4,648,Fanca,1
